"second","first","ccf","rough_cor","lag","D","sd_D","b1","b2","signature_length","overlap","matches","mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sum_peaks","H.H","D2.D","comparison","id.x","id.y","KM","rfscore","order","type"
"Unknown 1-Y/L1.dat","Gun 1-P7/B3/L2.dat",0.280576785289225,0.188822388316444,0.0612749999999983,0.000871007619711756,0.00143845088378979,"Unknown 1-Y/L1.dat","Gun 1-P7/B3/L2.dat",1.936935,0.972693972693973,5.8385017343004,16.9768690159658,2.653864424682,1.0615457698728,5.49251644634186,0,0,1.49795903082051,4.49387709246153,5.79047988304584,2.6234695733615,0.000871007619711756,"Gun 1-P7/B3/L2.dat|Unknown 1-Y/L1.dat",20,NA,FALSE,0.0933333333333333,31,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B1/L3.dat",0.208121656568166,0.105756326571503,-0.0554699999999984,0.00111804499766846,0.00176820948504535,"Unknown 1-Y/L1.dat","Gun 1-M2/B1/L3.dat",1.936935,0.958707958707959,1.61554803428193,16.3250768020659,0.53851601142731,0,7.42048945548449,0,0,4.94699297032299,2.4734964851615,2.79437613966753,2.83295438508247,0.00111804499766846,"Gun 1-M2/B1/L3.dat|Unknown 1-Y/L1.dat",10,NA,FALSE,0.06,69,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-P7/B2/L3.dat",0.25112226649689,0.146471682807449,-0.0451499999999987,0.000892144019538967,0.00145285385370344,"Gun 1-P7/B2/L3.dat","Unknown 1-Y/L1.dat",1.917585,0.975782038345106,4.27545700627156,13.591060102688,2.13772850313578,1.06886425156789,6.04047115675023,0,0,0.503372596395853,2.51686298197926,3.49428234606275,2.61769852122165,0.000892144019538967,"Gun 1-P7/B2/L3.dat|Unknown 1-Y/L1.dat",20,NA,FALSE,0.01,142,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B2/L1.dat",0.101476442593387,-0.131892882262259,-0.0070949999999998,0.00109297466296608,0.00167626326882442,"Unknown 1-Y/L1.dat","Gun 1-M2/B2/L1.dat",1.936935,0.99034299034299,6.25576703523561,12.7751120377326,2.08525567841187,1.04262783920593,3.57703137056512,0,0,2.55502240754651,1.02200896301861,4.4496922492514,3.1481600401801,0.00109297466296608,"Gun 1-M2/B2/L1.dat|Unknown 1-Y/L1.dat",7,NA,FALSE,0.1,25,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B3/L3.dat",0.17713335662667,0.0438499466044146,-0.134804999999996,0.000924682288412182,0.00138192949161941,"Gun 1-M2/B3/L3.dat","Unknown 1-Y/L1.dat",1.9092,0.926689189189189,6.21737643670852,18.7838199065144,1.69564811910232,0.565216039700775,5.29800048645278,0,0,2.88981844715606,5.29800048645278,6.80276642780828,2.97885946133443,0.000924682288412182,"Gun 1-M2/B3/L3.dat|Unknown 1-Y/L1.dat",7,NA,FALSE,0.0766666666666667,47,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-P7/B1/L4.dat",0.238985055032447,0.113775567123413,-0.159959999999995,0.00108534206219785,0.00170759298132721,"Gun 1-P7/B1/L4.dat","Unknown 1-Y/L1.dat",1.890495,0.91265779597407,5.21625733536188,16.1796127362105,1.15916829674708,0.579584148373542,5.71045155395664,0,0,2.3793548141486,5.71045155395664,5.0097965535285,2.99918222722833,0.00108534206219785,"Gun 1-P7/B1/L4.dat|Unknown 1-Y/L1.dat",21,NA,FALSE,0.0533333333333333,85.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-P7/B1/L2.dat",0.320247895094659,0.089828910305137,-0.0399899999999989,0.0009461238736337,0.00174163491796767,"Unknown 1-Y/L1.dat","Gun 1-P7/B1/L2.dat",1.936935,0.978354978354978,3.69391190547807,15.5289226183767,1.58310510234774,1.05540340156516,9.51772676610187,0,0,1.00186597537914,2.50466493844786,4.45294509331654,2.83363234716564,0.0009461238736337,"Gun 1-P7/B1/L2.dat|Unknown 1-Y/L1.dat",19,NA,FALSE,0.08,42.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-C8/B3/L4.dat",0.184672052958496,0.0348681219841602,-0.110294999999997,0.0014070947454347,0.00205986204065916,"Unknown 1-Y/L1.dat","Gun 1-C8/B3/L4.dat",1.936935,0.941724941724942,2.19291032093243,19.4223313109831,1.64468274069932,0.548227580233106,9.71116565549156,0,0,9.71116565549156,6.79781595884409,1.72615620763745,3.89780995318151,0.0014070947454347,"Gun 1-C8/B3/L4.dat|Unknown 1-Y/L1.dat",1,NA,FALSE,0.0166666666666667,131,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B2/L5.dat",0.303187786924959,0.087145347208204,-0.139964999999996,0.00128383017799021,0.0020431638676002,"Unknown 1-Y/L1.dat","Gun 1-M2/B2/L5.dat",1.936935,0.921078921078921,4.48412898597028,14.6085153507222,1.12103224649257,0.560516123246285,3.76993944534767,0,0,2.35621215334229,3.76993944534767,7.3114726016917,4.01300218803141,0.00128383017799022,"Gun 1-M2/B2/L5.dat|Unknown 1-Y/L1.dat",11,NA,FALSE,0.0433333333333333,99,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-F6/B3/L5.dat",0.259219820379474,0.127221126641908,-0.153509999999996,0.000873222931217644,0.00136958826874289,"Unknown 1-Y/L1.dat","Gun 1-F6/B3/L5.dat",1.936935,0.91974691974692,4.49062301781093,17.5856349127135,1.12265575445273,0.561327877226367,3.8022994405867,0,0,3.8022994405867,2.85172458044003,5.60333088332174,2.68844310202967,0.000873222931217644,"Gun 1-F6/B3/L5.dat|Unknown 1-Y/L1.dat",15,NA,FALSE,0.0633333333333333,63.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B2/L6.dat",0.218278279604619,0.00897531461574193,0.144479999999996,0.000979762123974216,0.00170990120491302,"Unknown 1-Y/L1.dat","Gun 1-R3/B2/L6.dat",1.936935,0.927405927405927,5.56692135331858,18.2172939648023,2.78346067665929,1.11338427066372,7.67043956412729,0,0,2.87641483654773,3.35581730930569,5.34334726264942,3.09330941858671,0.000979762123974216,"Gun 1-R3/B2/L6.dat|Unknown 1-Y/L1.dat",42,NA,FALSE,0.06,69,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L6.dat",0.269795020393347,0.111781650564586,-0.0677249999999981,0.00109294726007351,0.00174990102040361,"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L6.dat",1.936935,0.962370962370962,2.14586518601969,14.8504559089964,1.07293259300984,0.536466296504922,6.93021275753166,0,0,1.98006078786619,2.47507598483274,2.6186450487068,3.74799786969132,0.00109294726007351,"Gun 1-R3/B3/L6.dat|Unknown 1-Y/L1.dat",41,NA,FALSE,0.0166666666666667,131,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B3/L2.dat",0.218863541729889,0.0317025478790659,0.128354999999996,0.00093048782834945,0.00156859588260753,"Gun 1-M2/B3/L2.dat","Unknown 1-Y/L1.dat",1.86663,0.968901174844506,4.97627973327141,16.5041260315079,1.65875991109047,1.10583994072698,4.00100025006252,0,0,2.50062515628908,3.50087521880471,5.23691951435961,2.7648109343813,0.00093048782834945,"Gun 1-M2/B3/L2.dat|Unknown 1-Y/L1.dat",12,NA,FALSE,0.0533333333333333,85.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B2/L2.dat",0.405876512368793,0.257275852459958,-0.160604999999995,0.000897297686696369,0.00163530532997531,"Unknown 1-Y/L1.dat","Gun 1-U10/B2/L2.dat",1.936935,0.917082917082917,6.19254305224817,16.3987808677767,1.12591691859058,0.562958459295289,2.81121957733314,0,0,2.34268298111095,2.81121957733314,7.68572273519822,2.7955567038824,0.000897297686696369,"Gun 1-U10/B2/L2.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.126666666666667,14,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B1/L6.dat",0.236660181266645,0.00729577907245984,-0.0896549999999975,0.000970856913304826,0.00165730439850595,"Gun 1-R3/B1/L6.dat","Unknown 1-Y/L1.dat",1.92468,0.953418230563003,3.81466192558684,17.2319993304138,2.17980681462105,1.08990340731053,5.41577121813004,0,0,4.4310855421064,5.41577121813004,5.33112406483404,2.96897061279889,0.000970856913304826,"Gun 1-R3/B1/L6.dat|Unknown 1-Y/L1.dat",42,NA,FALSE,0.0466666666666667,94,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-L5/B1/L6.dat",0.202541577911179,0.0392906382460189,-0.0767549999999978,0.00096639144825494,0.0015040637850817,"Unknown 1-Y/L1.dat","Gun 1-L5/B1/L6.dat",1.936935,0.96037296037296,2.68791192250212,18.3214120361774,1.61274715350127,1.07516476900085,9.40829266722622,0,0,2.47586649137532,3.96138638620052,3.97046229089497,2.90930682773814,0.00096639144825494,"Gun 1-L5/B1/L6.dat|Unknown 1-Y/L1.dat",36,NA,FALSE,0.0166666666666667,131,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B1/L1.dat",0.269554199327393,0.11953573692007,-0.150929999999969,0.00106513935794326,0.00175487332103751,"Gun 1-M2/B1/L1.dat","Unknown 1-Y/L1.dat",1.89501,0.919673247106875,6.88551116313497,14.815664458655,4.0165481784954,1.72137779078374,6.69094523939256,0,0,6.69094523939256,3.82339727965289,8.43449461971764,3.06804012388876,0.00106513935794326,"Gun 1-M2/B1/L1.dat|Unknown 1-Y/L1.dat",8,NA,FALSE,0.0933333333333333,31,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B2/L1.dat",0.15287934179182,-0.113397267035053,0.203174999999994,0.00108066095764673,0.00162332656612587,"Gun 1-U10/B2/L1.dat","Unknown 1-Y/L1.dat",1.829865,0.944659851956292,6.36353118130279,15.7050975311096,2.89251417331945,1.15700566932778,3.92627438277741,0,0,2.94470578708306,2.94470578708306,9.2606615211991,3.8029352953379,0.00108066095764673,"Gun 1-U10/B2/L1.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.0833333333333333,39.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B1/L3.dat",0.382651111980853,0.228643837184913,0.262514999999993,0.000959446220419801,0.00182397278849257,"Gun 1-U10/B1/L3.dat","Unknown 1-Y/L1.dat",1.735695,0.965440356744705,2.98380984776602,15.4838967473828,1.19352393910641,0.596761969553204,4.99480540238154,0,0,3.49636378166708,4.99480540238154,3.35887934398798,2.6619254910996,0.000959446220419801,"Gun 1-U10/B1/L3.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.08,42.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B1/L5.dat",0.351393250846489,0.240253756702668,-0.0535349999999985,0.000819342549814042,0.0013933262071081,"Unknown 1-Y/L1.dat","Gun 1-R3/B1/L5.dat",1.936935,0.96969696969697,5.32413323110998,14.026123655308,1.59723996933299,1.064826646222,4.00746390151658,0,0,0.500932987689572,2.00373195075829,5.87515910118572,2.20235968002543,0.000819342549814042,"Gun 1-R3/B1/L5.dat|Unknown 1-Y/L1.dat",41,NA,FALSE,0.14,9,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B1/L4.dat",0.205254996958101,0.0258153603257838,0.0232199999999983,0.00128480587534112,0.00195713453766785,"Gun 1-U10/B1/L4.dat","Unknown 1-Y/L1.dat",1.899525,0.997283531409168,4.75093237047771,14.4222102037137,2.11152549799009,1.05576274899505,8.75634190939762,0,0,1.54523680754076,1.03015787169384,8.35080612968354,4.09450731417084,0.00128480587534112,"Gun 1-U10/B1/L4.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.09,35,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B1/L2.dat",0.21893068813799,0.0538874914862987,-0.14060999999999,0.00103239228744472,0.00161169433453575,"Gun 1-R3/B1/L2.dat","Unknown 1-Y/L1.dat",1.933065,0.924591257924591,6.15455199057794,17.7708615505798,2.23801890566471,1.11900945283235,5.28322910963183,0,0,4.80293555421076,5.28322910963183,6.48908562322948,3.20647138985478,0.00103239228744472,"Gun 1-R3/B1/L2.dat|Unknown 1-Y/L1.dat",38,NA,FALSE,0.0566666666666667,77,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L2.dat",0.192332437484821,-0.0705642723979683,0.0767549999999978,0.00110828280514549,0.0016992549475233,"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L2.dat",1.936935,0.972027972027972,3.71795586786385,15.3601839258153,1.59340965765593,1.06227310510396,4.95489804058558,0,0,2.47744902029279,1.98195921623423,4.80022507781026,3.36073136486066,0.00110828280514549,"Gun 1-R3/B3/L2.dat|Unknown 1-Y/L1.dat",37,NA,FALSE,0.06,69,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B1/L4.dat",0.294010563006557,0.171705033614606,-0.0980399999999972,0.00114584838503291,0.00183873055961547,"Gun 1-R3/B1/L4.dat","Unknown 1-Y/L1.dat",1.929195,0.946506185222334,6.57175950646086,15.1998784009728,2.73823312769203,1.64293987661522,4.41286792286308,0,0,3.43223060667128,4.41286792286308,6.98880339845771,3.14196454781239,0.00114584838503291,"Gun 1-R3/B1/L4.dat|Unknown 1-Y/L1.dat",40,NA,FALSE,0.0633333333333333,63.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B2/L5.dat",0.286205397742003,0.163458026617014,0.159314999999996,0.000877459858452908,0.00140570538870852,"Gun 1-R3/B2/L5.dat","Unknown 1-Y/L1.dat",1.832445,0.969728968673003,3.37652471194024,17.5723982809174,1.12550823731341,0.562754118656706,5.02068522311926,0,0,3.01241113387156,5.02068522311926,5.58861239881193,2.55175992893645,0.000877459858452908,"Gun 1-R3/B2/L5.dat|Unknown 1-Y/L1.dat",41,NA,FALSE,0.0566666666666667,77,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B2/L4.dat",0.188938761242077,0.0816011014964922,-0.0651449999999982,0.00116189619934896,0.00182693360225565,"Unknown 1-Y/L1.dat","Gun 1-M2/B2/L4.dat",1.936935,0.961038961038961,2.6860491976771,15.1376426783861,1.07441967907084,0.537209839535421,6.83635475798084,0,0,1.46493316242447,1.46493316242447,1.45748070541182,3.21724919345274,0.00116189619934896,"Gun 1-M2/B2/L4.dat|Unknown 1-Y/L1.dat",10,NA,FALSE,0.03,111.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-L5/B3/L3.dat",0.241904476274819,0.0881015588971322,-0.0270899999999992,0.000865522758635195,0.00139586821488133,"Unknown 1-Y/L1.dat","Gun 1-L5/B3/L3.dat",1.936935,0.986013986013986,2.61801350371365,16.7746854746474,1.04720540148546,0.52360270074273,6.60820942940653,0,0,1.01664760452408,2.54161901131021,3.91298611310687,2.46043747166007,0.000865522758635195,"Gun 1-L5/B3/L3.dat|Unknown 1-Y/L1.dat",33,NA,FALSE,0.02,121,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B3/L2.dat",0.182628975994919,0.0434203179777134,0.0180599999999995,0.00102034870374811,0.00158947229564266,"Gun 1-U10/B3/L2.dat","Unknown 1-Y/L1.dat",1.89501,0.997277059223962,2.64571262269492,16.4825259471014,1.05828504907797,0.529142524538985,5.6658682943161,0,0,5.15078935846919,5.15078935846919,3.54020164966348,3.18634920595052,0.00102034870374811,"Gun 1-U10/B3/L2.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.0166666666666667,131,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-P7/B3/L1.dat",0.243908628362835,0.00928099165585797,-0.0406349999999953,0.000940347794448582,0.00160286836016827,"Unknown 1-Y/L1.dat","Gun 1-P7/B3/L1.dat",1.936935,0.979020979020979,4.21874176027,17.4537040500074,1.58202816010125,1.0546854400675,7.4801588785746,0,0,0.49867725857164,0.49867725857164,4.60240576833486,2.98340437171651,0.000940347794448582,"Gun 1-P7/B3/L1.dat|Unknown 1-Y/L1.dat",19,NA,FALSE,0.0533333333333333,85.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B1/L5.dat",0.287229260792922,0.151340386317171,0.0148349999999996,0.000886464345825994,0.00146787907377797,"Unknown 1-Y/L1.dat","Gun 1-U10/B1/L5.dat",1.936935,0.993006993006993,2.59957678889877,14.8240159281495,1.03983071555951,0.519915357779753,8.68994037167386,0,0,1.53351888911892,8.68994037167386,4.70368776338695,2.52399209237896,0.000886464345825994,"Gun 1-U10/B1/L5.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.0533333333333333,85.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L3.dat",0.121140583274785,0.0169953039599681,0.172214999999988,0.00105967889045309,0.00161467329385521,"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L3.dat",1.936935,0.933066933066933,6.08646094428675,17.9782510473515,2.21325852519518,1.10662926259759,6.15045430567289,0,0,6.15045430567289,2.83867121800287,8.46209790326819,3.18374182318673,0.00105967889045309,"Gun 1-R3/B3/L3.dat|Unknown 1-Y/L1.dat",38,NA,FALSE,0.0766666666666667,47,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B3/L5.dat",0.138962037770498,-0.40101972392427,-0.142544999999996,0.00218551644242685,0.00283248878819179,"Gun 1-U10/B3/L5.dat","Unknown 1-Y/L1.dat",1.93629,0.923717521652232,6.70921426714414,12.4760376104549,1.67730356678603,1.11820237785736,5.27832360442325,0,0,3.35893320281479,5.27832360442325,14.0898982481861,6.79968202990481,0.00218551644242685,"Gun 1-U10/B3/L5.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.1,25,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-L5/B2/L6.dat",0.232027414350074,0.0134652147381355,-0.119969999999997,0.00111966873398294,0.00175783773565334,"Gun 1-L5/B2/L6.dat","Unknown 1-Y/L1.dat",1.91049,0.934503713706955,3.36066675628445,17.9487925798722,1.12022225209482,0.560111126047408,5.33612752374578,0,0,2.42551251079353,3.39571751511095,4.40123662263666,3.37411228466008,0.00111966873398294,"Gun 1-L5/B2/L6.dat|Unknown 1-Y/L1.dat",35,NA,FALSE,0.0433333333333333,99,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L4.dat",0.303170926202077,0.0888887825227194,0.000644999999999953,0.000977771768009554,0.00164051902581821,"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L4.dat",1.936935,0.997335997335997,2.07063452006574,13.2861165192419,0.517658630016436,0.517658630016436,7.15406274113024,0.517658630016436,0,0,7.15406274113024,3.63393242145592,2.83402614950881,0.000977771768009554,"Gun 1-R3/B3/L4.dat|Unknown 1-Y/L1.dat",39,NA,FALSE,0.02,121,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-L5/B3/L6.dat",0.202104823334572,0.0475650735318639,-0.160604999999995,0.000988682151443155,0.0015688868104625,"Unknown 1-Y/L1.dat","Gun 1-L5/B3/L6.dat",1.936935,0.917082917082917,5.0666261336576,18.2729272526654,1.68887537788587,1.12591691859058,5.15390255844409,0,0,2.34268298111095,5.15390255844409,5.71011137437922,3.48790612279721,0.000988682151443155,"Gun 1-L5/B3/L6.dat|Unknown 1-Y/L1.dat",36,NA,FALSE,0.06,69,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B3/L1.dat",0.226499592580716,0.104903301843585,-0.0561149999999984,0.00124928465524622,0.00198445220553995,"Unknown 1-Y/L1.dat","Gun 1-M2/B3/L1.dat",1.936935,0.97002997002997,3.19338330978213,16.6550326365162,1.59669165489107,0.532230551630355,3.91883120859204,0,0,3.91883120859204,2.93912340644403,2.23616617794136,3.47327337926284,0.00124928465524622,"Gun 1-M2/B3/L1.dat|Unknown 1-Y/L1.dat",11,NA,FALSE,0.0133333333333333,138.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B3/L4.dat",0.407096701684294,0.225104953616198,-0.160604999999995,0.000888573546251224,0.00168401715640007,"Unknown 1-Y/L1.dat","Gun 1-U10/B3/L4.dat",1.936935,0.917082917082917,5.0666261336576,15.4710585720213,1.68887537788587,0.562958459295289,5.62583948073503,0,0,2.34409978363959,5.62583948073503,6.07208007938784,2.58803201506809,0.000888573546251224,"Gun 1-U10/B3/L4.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.13,12,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B3/L1.dat",0.394970813401006,0.284183703747311,0.0922349999999974,0.000890207793665195,0.00162278906672226,"Gun 1-U10/B3/L1.dat","Unknown 1-Y/L1.dat",1.864695,0.98650985818056,7.61059830174935,12.7457053345875,4.89252747969601,2.71807082205334,5.09828213383501,0,0,5.09828213383501,1.5294846401505,7.39048048846356,2.58175754775048,0.000890207793665196,"Gun 1-U10/B3/L1.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.13,12,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L1.dat",0.246928173741644,-0.0124232189350328,0.111584999999997,0.00100820483010127,0.00178135284826028,"Unknown 1-Y/L1.dat","Gun 1-R3/B3/L1.dat",1.936935,0.95038295038295,2.71616607725863,15.5866802075951,1.08646643090345,0.543233215451726,5.84500507784817,0,0,4.87083756487348,4.38375380838613,3.61564565964678,3.26209575202356,0.00100820483010127,"Gun 1-R3/B3/L1.dat|Unknown 1-Y/L1.dat",42,NA,FALSE,0.02,121,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-P7/B2/L1.dat",0.189352026182964,0.032772494480563,0.124484999999996,0.00132126238407345,0.002041432443369,"Unknown 1-Y/L1.dat","Gun 1-P7/B2/L1.dat",1.936935,0.941058941058941,1.64584670583782,17.4255240363322,1.09723113722521,0.548615568612606,12.1010583585641,0,0,12.1010583585641,3.8723386747405,1.76481490124669,4.06706948923116,0.00132126238407345,"Gun 1-P7/B2/L1.dat|Unknown 1-Y/L1.dat",24,NA,FALSE,0.0166666666666667,131,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B3/L3.dat",0.304587694569139,0.144906315595529,-0.00902999999999815,0.000948224864193539,0.00159162758302411,"Gun 1-U10/B3/L3.dat","Unknown 1-Y/L1.dat",1.93629,0.992671552298468,6.24317153113782,15.3808293343177,2.08105717704594,1.04052858852297,6.15233173372709,0,0,1.53808293343177,6.15233173372709,7.194050556754,2.79130022210907,0.000948224864193539,"Gun 1-U10/B3/L3.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.0833333333333333,39.5,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-U10/B1/L6.dat",0.335594784667159,0.216513991719546,0.170279999999988,0.00100015316190672,0.00168901626137989,"Unknown 1-Y/L1.dat","Gun 1-U10/B1/L6.dat",1.936935,0.918081918081918,2.81172941040846,20.8359970261351,1.12469176416338,0.562345882081692,10.8915439000252,0,0,3.78836309566093,3.31481770870331,3.97731034746932,2.89086910101553,0.00100015316190672,"Gun 1-U10/B1/L6.dat|Unknown 1-Y/L1.dat",NA,NA,FALSE,0.1,25,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-M2/B2/L6.dat",0.199599187792662,0.04949461315935,-0.134159999999996,0.000880875556089167,0.00133084120135255,"Gun 1-M2/B2/L6.dat","Unknown 1-Y/L1.dat",1.935,0.931,3.88568320024868,18.3078709391456,1.11019520007105,0.555097600035526,3.8542886187675,0,0,1.92714430938375,3.37250254142156,5.23701926918568,2.60022186697534,0.000880875556089167,"Gun 1-M2/B2/L6.dat|Unknown 1-Y/L1.dat",12,NA,FALSE,0.0566666666666667,77,"KNM"
"Unknown 1-Y/L1.dat","Gun 1-P7/B3/L5.dat",0.221601442439181,0.0743015642461868,0.0851399999999976,0.00103434779990382,0.00162563100668308,"Unknown 1-Y/L1.dat","Gun 1-P7/B3/L5.dat",1.936935,0.956376956376956,5.93811405497614,14.3097518491654,1.61948565135713,1.07965710090475,3.94751775149389,0,0,1.48031915681021,2.46719859468368,6.18884062055125,3.28319625561032,0.00103434779990382,"Gun 1-P7/B3/L5.dat|Unknown 1-Y/L1.dat",23,NA,FALSE,0.0566666666666667,77,"KNM"
"Unknown 1-Y/L2.dat","Gun 1-L5/B1/L2.dat",0.327584570940792,0.0275638838749975,0.138029999999996,0.00124530608598918,0.00197683956133472,"Unknown 1-Y/L2.dat","Gun 1-L5/B1/L2.dat",1.944675,0.930679933665008,2.76262936011979,14.3731853853451,1.10505174404792,0.552525872023958,3.83284943609203,0,0,2.39553089755752,2.87463707706903,3.04294816413795,3.97444083497388,0.00124530608598918,"Gun 1-L5/B1/L2.dat|Unknown 1-Y/L2.dat",32,NA,FALSE,0.0633333333333333,34,"KNM"
"Unknown 1-Y/L2.dat","Gun 1-A9/B1/L1.dat",0.315264784555559,-0.117840336711433,-0.152864999999996,0.00124499947400404,0.00190605334015885,"Gun 1-A9/B1/L1.dat","Unknown 1-Y/L2.dat",1.935645,0.918360546484505,3.93784948414172,14.2717483605329,1.12509985261192,0.56254992630596,5.70869934421317,0,0,5.70869934421317,1.42717483605329,4.97485746727777,3.52844304746619,0.00124499947400404,"Gun 1-A9/B1/L1.dat|Unknown 1-Y/L2.dat",28,NA,FALSE,0.126666666666667,12,"KNM"
"Unknown 1-Y/L2.dat","Gun 1-P7/B1/L3.dat",0.130198913765778,-0.127907758744276,0.144479999999996,0.00136841085081,0.00189284879695333,"Gun 1-P7/B1/L3.dat","Unknown 1-Y/L2.dat",1.921455,0.935213158778114,2.78246158811778,14.4896037093386,0.556492317623555,0.556492317623555,3.86389432249029,0,0,3.86389432249029,1.44896037093386,5.12286470793459,4.13008084323059,0.00136841085081,"Gun 1-P7/B1/L3.dat|Unknown 1-Y/L2.dat",20,NA,FALSE,0.06,37,"KNM"
"Unknown 1-Y/L2.dat","Gun 1-F6/B1/L2.dat",0.212586196583692,0.00320583499779556,0.152219999999996,0.00136379425087454,0.00208678527279933,"Unknown 1-Y/L2.dat","Gun 1-F6/B1/L2.dat",1.944675,0.924378109452736,1.11258528661588,14.7519998477213,0.556292643307939,0,10.4691611822538,0,0,10.4691611822538,2.85522577697832,1.69017289559007,3.53736072118643,0.00136379425087454,"Gun 1-F6/B1/L2.dat|Unknown 1-Y/L2.dat",17,NA,FALSE,0.04,57,"KNM"
"Unknown 1-Y/L2.dat","Gun 1-F6/B2/L3.dat",0.0459461870493489,-0.275896506285153,-0.153509999999996,0.00148701699787422,0.00205834572645352,"Gun 1-F6/B2/L3.dat","Unknown 1-Y/L2.dat",1.940805,0.926886008640744,4.4471497939024,15.21852855852,1.6676811727134,0.5558937242378,6.18252722689876,0,0,6.18252722689876,3.80463213963001,7.01789347326178,4.76955697803111,0.00148701699787422,"Gun 1-F6/B2/L3.dat|Unknown 1-Y/L2.dat",14,NA,FALSE,0.0166666666666667,97.5,"KNM"
"Unknown 1-Y/L2.dat","Gun 1-A9/B1/L2.dat",0.260668734617898,-0.0324603343841839,0.0890099999999975,0.00128094423533029,0.00203418509658553,"Gun 1-A9/B1/L2.dat","Unknown 1-Y/L2.dat",1.8705,0.99,4.32013262807168,13.7202442203471,2.7000828925448,1.08003315701792,6.60604351350047,0,0,1.01631438669238,4.57341474011571,3.08892023466165,3.55185775815945,0.00128094423533029,"Gun 1-A9/B1/L2.dat|Unknown 1-Y/L2.dat",29,NA,FALSE,0.00333333333333333,127,"KNM"
"Unknown 1-Y/L2.dat","Gun 1-C8/B1/L3.dat",0.378612212521422,-0.631164495703039,0.152219999999996,0.00368761720956612,0.00511133169496374,"Gun 1-C8/B1/L3.dat","Unknown 1-Y/L2.dat",1.922745,0.913451861791345,1.70810238365688,11.8458710032031,1.13873492243792,0.569367461218959,4.73834840128126,0,0,4.73834840128126,4.26451356115313,7.72569146277969,10.6114242923608,0.00368761720956612,"Gun 1-C8/B1/L3.dat|Unknown 1-Y/L2.dat",1,NA,FALSE,0.07,31,"KNM"
